name,Composition,Majority composition,Closest competing phase distance,Farthest competing phase distance,Stoichiometry complexity index,Formation energy,Normalized formation energy,Gradient difference,Normalized gradient difference,Decomposition energy,Normalized decomposition energy,Atomic radius ratio,Atomic mass_avg,Electronegativity_avg,Atomic radius_avg,Ionization energy_avg,Electron affinity_avg,Melting temperature_avg,Boiling temperature_avg,Density_avg,Latent heat_avg,Atomic number_avg,Mendeleev number_avg,Periodic table row_avg,Periodic table column_avg,Molar volume_avg,Valence electrons_avg,Valence electrons s_avg,Valence electrons p_avg,Valence electrons d_avg,Valence electrons f_avg,Unfilled electrons s_avg,Unfilled electrons p_avg,Unfilled electrons d_avg,Unfilled electrons f_avg,Lattice average_avg,Lattice sdev_avg,Angle sdev_avg,Atomic mass_max,Electronegativity_max,Atomic radius_max,Ionization energy_max,Electron affinity_max,Melting temperature_max,Boiling temperature_max,Density_max,Latent heat_max,Atomic number_max,Mendeleev number_max,Periodic table row_max,Periodic table column_max,Molar volume_max,Valence electrons_max,Valence electrons s_max,Valence electrons p_max,Valence electrons d_max,Valence electrons f_max,Unfilled electrons s_max,Unfilled electrons p_max,Unfilled electrons d_max,Unfilled electrons f_max,Lattice average_max,Lattice sdev_max,Angle sdev_max,Atomic mass_min,Electronegativity_min,Atomic radius_min,Ionization energy_min,Electron affinity_min,Melting temperature_min,Boiling temperature_min,Density_min,Latent heat_min,Atomic number_min,Mendeleev number_min,Periodic table row_min,Periodic table column_min,Molar volume_min,Valence electrons_min,Valence electrons s_min,Valence electrons p_min,Valence electrons d_min,Valence electrons f_min,Unfilled electrons s_min,Unfilled electrons p_min,Unfilled electrons d_min,Unfilled electrons f_min,Lattice average_min,Lattice sdev_min,Angle sdev_min,Atomic mass_dif,Electronegativity_dif,Atomic radius_dif,Ionization energy_dif,Electron affinity_dif,Melting temperature_dif,Boiling temperature_dif,Density_dif,Latent heat_dif,Atomic number_dif,Mendeleev number_dif,Periodic table row_dif,Periodic table column_dif,Molar volume_dif,Valence electrons_dif,Valence electrons s_dif,Valence electrons p_dif,Valence electrons d_dif,Valence electrons f_dif,Unfilled electrons s_dif,Unfilled electrons p_dif,Unfilled electrons d_dif,Unfilled electrons f_dif,Lattice average_dif,Lattice sdev_dif,Angle sdev_dif,Melting,CommonPair,Congruency
CuTe,0.5,0,0.5,0.5,2,-0.063078107,1,0.252312428,4,0.063078107,-1,1.471428572,95.575,2,173,8.368,0.990155,1040.215,2048,7.5825,15.3,40.5,77,4.5,13.5,1.38E-05,8.5,1.5,2,10,0,0.5,4,0,14,0.427976667,0.042290907,8.66025404,127.6,2.1,206,9.01,1.30447,1357.77,2835,8.933,17.5,52,90,5,16,2.04E-05,11,2,4,10,0,1,6,0,14,0.494433333,0.084581814,17.32050808,63.55,1.9,140,7.726,0.67584,722.66,1261,6.232,13.1,29,64,4,11,7.12E-06,6,1,0,10,0,0,2,0,14,0.36152,0,0,64.05,0.2,66,1.284,0.62863,635.11,1574,2.701,4.4,23,26,1,5,1.33E-05,5,1,4,0,0,1,4,0,0,0.132913333,0.084581814,17.32050808,,,
ThCu6,0.857142857,0.357142857,0.142857143,0.19047619,7,-0.145897198,0.732021787,0.740877979,3.717266881,0.060479835,-0.303450357,1.692857142,87.61971431,1.814285714,153.8571429,7.490857143,0.779291429,1452.802857,3153,9.331142858,13.51428571,37.71428572,57.14285714,4.428571429,12.28571429,8.93E-06,9.999999999,1.142857143,0,8.57142857,0.285714286,0.857142857,6,1.42857143,13.71428571,0.382507143,0,0,232.038,1.9,237,7.726,1.4,2023,5061,11.72,16,90,64,7,20,1.98E-05,11,2,0,10,2,1,6,10,14,0.50843,0,0,63.55,1.3,140,6.08,0.67584,1357.77,2835,8.933,13.1,29,16,4,11,7.12E-06,4,1,0,0,0,0,6,0,12,0.36152,0,0,168.488,0.6,97,1.646,0.72416,665.23,2226,2.787,2.9,61,48,3,9,1.27E-05,7,1,0,10,2,1,0,10,2,0.14691,0,0,,,
ThCu2,0.666666667,0.166666667,0.19047619,0.666666667,3,-0.19930718,1,0.579363176,2.906885622,0.085831581,-0.430649721,1.692857142,119.7126666,1.7,172.3333333,7.177333334,0.917226666,1579.513333,3576.999999,9.861999999,14.06666667,49.33333331,48.00000002,4.999999999,14,1.13E-05,8.666666669,1.333333333,0,6.66666667,0.666666666,0.666666667,6,3.33333333,13.33333333,0.41049,0,0,232.038,1.9,237,7.726,1.4,2023,5061,11.72,16,90,64,7,20,1.98E-05,11,2,0,10,2,1,6,10,14,0.50843,0,0,63.55,1.3,140,6.08,0.67584,1357.77,2835,8.933,13.1,29,16,4,11,7.12E-06,4,1,0,0,0,0,6,0,12,0.36152,0,0,168.488,0.6,97,1.646,0.72416,665.23,2226,2.787,2.9,61,48,3,9,1.27E-05,7,1,0,10,2,1,0,10,2,0.14691,0,0,,,
TiCu4,0.8,0.3,0.2,0.228571429,5,-0.090085811,0.550804722,0.203027115,1.241353021,0.021656226,-0.132410989,1.335714285,60.4134,1.828,149.4,7.5464,1.263217,1474.416,2980,8.0464,14.22,27.6,59.8,4,9.6,7.82E-06,9.6,1.2,0,8.4,0,0.8,6,1.6,14,0.359664,0.019877015,3.464101616,63.55,1.9,187,7.726,3.612725,1941,3560,8.933,18.7,29,64,4,11,1.06E-05,11,2,0,10,0,1,6,8,14,0.36152,0.099385075,17.32050808,47.867,1.54,140,6.828,0.67584,1357.77,2835,4.5,13.1,22,43,4,4,7.12E-06,4,1,0,2,0,0,6,0,14,0.35224,0,0,15.683,0.36,47,0.898,2.936885,583.23,725,4.433,5.6,7,21,0,7,3.48E-06,7,1,0,8,0,1,0,8,0,0.00928,0.099385075,17.32050808,,,
Ti3Cu4,0.571428571,0.071428571,0.071428571,0.228571429,7,-0.146634826,0.896558001,0.010546327,0.064482593,0.00057395,-0.003509257,1.335714285,56.82871428,1.745714286,160.1428572,7.341142857,1.934505001,1607.725715,3145.714286,7.033142855,15.5,26,54.99999999,4,7.999999997,8.61E-06,7.999999997,1.428571429,0,6.571428568,0,0.571428571,6,3.428571432,14,0.357542857,0.042593604,7.423074899,63.55,1.9,187,7.726,3.612725,1941,3560,8.933,18.7,29,64,4,11,1.06E-05,11,2,0,10,0,1,6,8,14,0.36152,0.099385075,17.32050808,47.867,1.54,140,6.828,0.67584,1357.77,2835,4.5,13.1,22,43,4,4,7.12E-06,4,1,0,2,0,0,6,0,14,0.35224,0,0,15.683,0.36,47,0.898,2.936885,583.23,725,4.433,5.6,7,21,0,7,3.48E-06,7,1,0,8,0,1,0,8,0,0.00928,0.099385075,17.32050808,,,
TiCu,0.5,0,0.071428571,0.166666667,2,-0.163553084,1,0.264037161,1.614382038,0.013201858,-0.080719102,1.335714285,55.7085,1.72,163.5,7.277,2.1442825,1649.385,3197.5,6.7165,15.9,25.5,53.5,4,7.5,8.86E-06,7.5,1.5,0,6,0,0.5,6,4,14,0.35688,0.049692538,8.66025404,63.55,1.9,187,7.726,3.612725,1941,3560,8.933,18.7,29,64,4,11,1.06E-05,11,2,0,10,0,1,6,8,14,0.36152,0.099385075,17.32050808,47.867,1.54,140,6.828,0.67584,1357.77,2835,4.5,13.1,22,43,4,4,7.12E-06,4,1,0,2,0,0,6,0,14,0.35224,0,0,15.683,0.36,47,0.898,2.936885,583.23,725,4.433,5.6,7,21,0,7,3.48E-06,7,1,0,8,0,1,0,8,0,0.00928,0.099385075,17.32050808,,,
Ti2Cu,0.333333333,0.166666667,0.166666667,0.333333333,3,-0.159022826,0.972300993,0.44988693,2.750708938,0.049987437,-0.305634327,1.335714285,53.09466666,1.66,171.3333333,7.127333333,2.633763334,1746.59,3318.333334,5.977666665,16.83333334,24.33333333,49.99999999,4,6.333333331,9.44E-06,6.333333331,1.666666667,0,4.666666664,0,0.333333333,6,5.333333336,14,0.355333333,0.066256717,11.54700539,63.55,1.9,187,7.726,3.612725,1941,3560,8.933,18.7,29,64,4,11,1.06E-05,11,2,0,10,0,1,6,8,14,0.36152,0.099385075,17.32050808,47.867,1.54,140,6.828,0.67584,1357.77,2835,4.5,13.1,22,43,4,4,7.12E-06,4,1,0,2,0,0,6,0,14,0.35224,0,0,15.683,0.36,47,0.898,2.936885,583.23,725,4.433,5.6,7,21,0,7,3.48E-06,7,1,0,8,0,1,0,8,0,0.00928,0.099385075,17.32050808,,,
TmCu5,0.833333333,0.333333333,0.166666666,0.166666667,6,-0.19602621,0.673694955,0.631857494,2.171542295,0.052654791,-0.180961858,1.621428572,81.1140367,1.791666666,154.5,7.468999999,0.582533333,1434.475,2733,8.9975,13.71666667,35.66666668,59.49999999,4.333333334,14.33333334,8.95E-06,11.66666667,1,0,8.33333333,2.333333338,1,6,1.66666667,11.66666666,0.3856,0,0,168.93422,1.9,227,7.726,0.67584,1818,2835,9.32,16.8,69,64,6,31,1.81E-05,15,1,0,10,14,1,6,10,14,0.506,0,0,63.55,1.25,140,6.184,0.116,1357.77,2223,8.933,13.1,29,37,4,11,7.12E-06,11,1,0,0,0,1,6,0,0,0.36152,0,0,105.38422,0.65,87,1.542,0.55984,460.23,612,0.387,3.7,40,27,2,20,1.10E-05,4,0,0,10,14,0,0,10,14,0.14448,0,0,,,
TmCu2,0.666666667,0.166666667,0.166666666,0.166666667,3,-0.286742837,0.985466191,0.518926196,1.783424574,0.04324385,-0.148618714,1.621428572,98.6780733,1.683333334,169,7.212000001,0.489226667,1511.18,2631,9.062,14.33333333,42.33333332,55.00000001,4.666666666,17.66666666,1.08E-05,12.33333333,1,0,6.66666667,4.666666662,1,6,3.33333333,9.333333338,0.40968,0,0,168.93422,1.9,227,7.726,0.67584,1818,2835,9.32,16.8,69,64,6,31,1.81E-05,15,1,0,10,14,1,6,10,14,0.506,0,0,63.55,1.25,140,6.184,0.116,1357.77,2223,8.933,13.1,29,37,4,11,7.12E-06,11,1,0,0,0,1,6,0,0,0.36152,0,0,105.38422,0.65,87,1.542,0.55984,460.23,612,0.387,3.7,40,27,2,20,1.10E-05,4,0,0,10,14,0,0,10,14,0.14448,0,0,,,
TmCu,0.5,0,0.166666667,0.5,2,-0.290971765,1,0.607317098,2.087202853,0.075914637,-0.260900357,1.621428572,116.24211,1.575,183.5,6.955,0.39592,1587.885,2529,9.1265,14.95,49,50.5,5,21,1.26E-05,13,1,0,5,7,1,6,5,7,0.43376,0,0,168.93422,1.9,227,7.726,0.67584,1818,2835,9.32,16.8,69,64,6,31,1.81E-05,15,1,0,10,14,1,6,10,14,0.506,0,0,63.55,1.25,140,6.184,0.116,1357.77,2223,8.933,13.1,29,37,4,11,7.12E-06,11,1,0,0,0,1,6,0,0,0.36152,0,0,105.38422,0.65,87,1.542,0.55984,460.23,612,0.387,3.7,40,27,2,20,1.10E-05,4,0,0,10,14,0,0,10,14,0.14448,0,0,,,
YCu5,0.833333333,0.333333333,0.166666666,0.166666667,6,-0.192070589,0.728945544,0.723901076,2.747346517,0.06032509,-0.228945543,1.564285715,67.77597334,1.786666666,153.1666667,7.474499999,0.89996745,1430.641667,2965.5,8.189166665,12.81666667,30.66666667,55.33333332,4.166666667,9.666666664,9.25E-06,9.666666664,1.166666667,0,8.499999997,0,0.833333333,6,1.500000003,14,0.37363,0.020045601,2.886751352,88.90584,1.9,219,7.726,2.0206047,1795,3618,8.933,13.1,39,64,5,11,1.99E-05,11,2,0,10,0,1,6,9,14,0.43418,0.120273608,17.32050808,63.55,1.22,140,6.217,0.67584,1357.77,2835,4.47,11.4,29,12,4,3,7.12E-06,3,1,0,1,0,0,6,0,14,0.36152,0,0,25.35584,0.68,79,1.509,1.3447647,437.23,783,4.463,1.7,10,52,1,8,1.28E-05,8,1,0,9,0,1,0,9,0,0.07266,0.120273608,17.32050808,,,
YCu2,0.666666667,0.166666667,0.166666666,0.166666667,3,-0.263490998,1,0.545743856,2.071204937,0.045478655,-0.172600411,1.564285715,72.00194666,1.673333334,166.3333333,7.223000001,1.1240949,1503.513333,3096,7.445333335,12.53333333,32.33333333,46.66666668,4.333333333,8.333333336,1.14E-05,8.333333336,1.333333333,0,7.000000003,0,0.666666667,6,2.999999997,14,0.38574,0.040091203,5.773502688,88.90584,1.9,219,7.726,2.0206047,1795,3618,8.933,13.1,39,64,5,11,1.99E-05,11,2,0,10,0,1,6,9,14,0.43418,0.120273608,17.32050808,63.55,1.22,140,6.217,0.67584,1357.77,2835,4.47,11.4,29,12,4,3,7.12E-06,3,1,0,1,0,0,6,0,14,0.36152,0,0,25.35584,0.68,79,1.509,1.3447647,437.23,783,4.463,1.7,10,52,1,8,1.28E-05,8,1,0,9,0,1,0,9,0,0.07266,0.120273608,17.32050808,,,
YCu,0.5,0,0.166666667,0.5,2,-0.243954098,0.925853634,0.370686796,1.406829071,0.04633585,-0.175853634,1.564285715,76.22792,1.56,179.5,6.9715,1.34822235,1576.385,3226.5,6.7015,12.25,34,38,4.5,7,1.35E-05,7,1.5,0,5.5,0,0.5,6,4.5,14,0.39785,0.060136804,8.66025404,88.90584,1.9,219,7.726,2.0206047,1795,3618,8.933,13.1,39,64,5,11,1.99E-05,11,2,0,10,0,1,6,9,14,0.43418,0.120273608,17.32050808,63.55,1.22,140,6.217,0.67584,1357.77,2835,4.47,11.4,29,12,4,3,7.12E-06,3,1,0,1,0,0,6,0,14,0.36152,0,0,25.35584,0.68,79,1.509,1.3447647,437.23,783,4.463,1.7,10,52,1,8,1.28E-05,8,1,0,9,0,1,0,9,0,0.07266,0.120273608,17.32050808,,,
YbCu5,0.833333333,0.333333333,0.166666666,0.166666667,6,-0.20899125,0.772024664,0.929655368,3.434195801,0.077471281,-0.286182983,1.728571428,81.80000004,1.583333333,157,7.480666666,0.586033333,1313.475,2607.333333,8.594166666,12.2,35.83333335,59.83333333,4.333333334,14.50000001,1.03E-05,11.83333334,1.166666667,0,8.33333333,2.333333338,0.833333333,6,1.66666667,11.66666666,0.379853889,0.024113996,2.886751352,173.05,1.9,242,7.726,0.67584,1357.77,2835,8.933,13.1,70,64,6,32,2.63E-05,16,2,0,10,14,1,6,10,14,0.471523333,0.144683977,17.32050808,63.55,0,140,6.254,0.137,1092,1469,6.9,7.7,29,39,4,11,7.12E-06,11,1,0,0,0,0,6,0,0,0.36152,0,0,109.5,1.9,102,1.472,0.53884,265.77,1366,2.033,5.4,41,25,2,21,1.92E-05,5,1,0,10,14,1,0,10,14,0.110003333,0.144683977,17.32050808,,,
YbCu2,0.666666667,0.166666667,0.166666666,0.166666667,3,-0.263039938,0.971683358,0.278299321,1.028052321,0.02319161,-0.085671027,1.728571428,100.05,1.266666667,174,7.235333334,0.496226667,1269.18,2379.666667,8.255333334,11.3,42.66666665,55.66666668,4.666666666,17.99999999,1.35E-05,12.66666667,1.333333333,0,6.66666667,4.666666662,0.666666667,6,3.33333333,9.333333338,0.398187778,0.048227992,5.773502688,173.05,1.9,242,7.726,0.67584,1357.77,2835,8.933,13.1,70,64,6,32,2.63E-05,16,2,0,10,14,1,6,10,14,0.471523333,0.144683977,17.32050808,63.55,0,140,6.254,0.137,1092,1469,6.9,7.7,29,39,4,11,7.12E-06,11,1,0,0,0,0,6,0,0,0.36152,0,0,109.5,1.9,102,1.472,0.53884,265.77,1366,2.033,5.4,41,25,2,21,1.92E-05,5,1,0,10,14,1,0,10,14,0.110003333,0.144683977,17.32050808,,,
YbCu,0.5,0,0.166666667,0.166666667,2,-0.270705406,1,0.500881277,1.850281767,0.041740107,-0.154190148,1.728571428,118.3,0.95,191,6.99,0.40642,1224.885,2152,7.9165,10.4,49.5,51.5,5,21.5,1.67E-05,13.5,1.5,0,5,7,0.5,6,5,7,0.416521667,0.072341989,8.66025404,173.05,1.9,242,7.726,0.67584,1357.77,2835,8.933,13.1,70,64,6,32,2.63E-05,16,2,0,10,14,1,6,10,14,0.471523333,0.144683977,17.32050808,63.55,0,140,6.254,0.137,1092,1469,6.9,7.7,29,39,4,11,7.12E-06,11,1,0,0,0,0,6,0,0,0.36152,0,0,109.5,1.9,102,1.472,0.53884,265.77,1366,2.033,5.4,41,25,2,21,1.92E-05,5,1,0,10,14,1,0,10,14,0.110003333,0.144683977,17.32050808,,,
Yb2Cu,0.333333333,0.166666667,0.166666667,0.333333333,3,-0.194890661,0.719936347,0.129783515,0.479427127,0.014420391,-0.053269681,1.728571428,136.55,0.633333333,208,6.744666666,0.316613333,1180.59,1924.333333,7.577666666,9.499999998,56.33333335,47.33333333,5.333333334,25.00000001,1.99E-05,14.33333333,1.666666667,0,3.33333333,9.333333338,0.333333333,6,6.66666667,4.666666662,0.434855555,0.096455985,11.54700539,173.05,1.9,242,7.726,0.67584,1357.77,2835,8.933,13.1,70,64,6,32,2.63E-05,16,2,0,10,14,1,6,10,14,0.471523333,0.144683977,17.32050808,63.55,0,140,6.254,0.137,1092,1469,6.9,7.7,29,39,4,11,7.12E-06,11,1,0,0,0,0,6,0,0,0.36152,0,0,109.5,1.9,102,1.472,0.53884,265.77,1366,2.033,5.4,41,25,2,21,1.92E-05,5,1,0,10,14,1,0,10,14,0.110003333,0.144683977,17.32050808,,,
ZnCu3,0.75,0.25,0.25,0.365384615,4,-0.068908315,0.653972746,0.175846705,1.668869026,0.026102245,-0.247722746,1.007194245,64.0125,1.8375,139.75,8.143,0.38188,1191.4975,2421.25,8.48325,11.6625,29.25,65.25,4,11.25,7.63E-06,11.25,1.25,0,10,0,0.75,6,0,14,0.356795,0.032930616,4.33012702,65.4,1.9,140,9.394,0.67584,1357.77,2835,8.933,13.1,30,69,4,12,9.16E-06,12,2,0,10,0,1,6,0,14,0.36152,0.131722464,17.32050808,63.55,1.65,139,7.726,-0.5,692.68,1180,7.134,7.35,29,64,4,11,7.12E-06,11,1,0,10,0,0,6,0,14,0.34262,0,0,1.85,0.25,1,1.668,1.17584,665.09,1655,1.799,5.75,1,5,0,1,2.04E-06,1,1,0,0,0,1,0,0,0,0.0189,0.131722464,17.32050808,,,
Zn8Cu5,0.384615385,0.115384615,0.134615385,0.365384615,13,-0.105368787,1,0.366400078,3.477311341,0.036043795,-0.342072788,1.007194245,64.68846154,1.746153846,139.3846154,8.752461538,-0.047753846,948.4838464,1816.538462,7.825923078,9.561538464,29.61538461,67.07692308,4,11.61538462,8.38E-06,11.61538462,1.615384615,0,10,0,0.384615385,6,0,14,0.349889231,0.081059978,10.6587742,65.4,1.9,140,9.394,0.67584,1357.77,2835,8.933,13.1,30,69,4,12,9.16E-06,12,2,0,10,0,1,6,0,14,0.36152,0.131722464,17.32050808,63.55,1.65,139,7.726,-0.5,692.68,1180,7.134,7.35,29,64,4,11,7.12E-06,11,1,0,10,0,0,6,0,14,0.34262,0,0,1.85,0.25,1,1.668,1.17584,665.09,1655,1.799,5.75,1,5,0,1,2.04E-06,1,1,0,0,0,1,0,0,0,0.0189,0.131722464,17.32050808,,,
Zn3Cu,0.25,0.25,0.083333333,0.134615385,4,-0.069478505,0.659384121,0.004890738,0.046415434,0.000251729,-0.00238903,1.007194245,64.9375,1.7125,139.25,8.977,-0.20604,858.9525,1593.75,7.58375,8.7875,29.75,67.75,4,11.75,8.65E-06,11.75,1.75,0,10,0,0.25,6,0,14,0.347345,0.098791848,12.99038106,65.4,1.9,140,9.394,0.67584,1357.77,2835,8.933,13.1,30,69,4,12,9.16E-06,12,2,0,10,0,1,6,0,14,0.36152,0.131722464,17.32050808,63.55,1.65,139,7.726,-0.5,692.68,1180,7.134,7.35,29,64,4,11,7.12E-06,11,1,0,10,0,0,6,0,14,0.34262,0,0,1.85,0.25,1,1.668,1.17584,665.09,1655,1.799,5.75,1,5,0,1,2.04E-06,1,1,0,0,0,1,0,0,0,0.0189,0.131722464,17.32050808,,,
Zn5Cu,0.166666667,0.333333333,0.083333333,0.166666667,6,-0.04685315,0.44465872,0.009614638,0.091247496,0.000534147,-0.005069306,1.007194245,65.09166667,1.691666667,139.1666667,9.115999999,-0.304026666,803.5283336,1455.833334,7.433833334,8.308333335,29.83333333,68.16666667,4,11.83333333,8.82E-06,11.83333333,1.833333333,0,10,0,0.166666667,6,0,14,0.34577,0.10976872,14.43375673,65.4,1.9,140,9.394,0.67584,1357.77,2835,8.933,13.1,30,69,4,12,9.16E-06,12,2,0,10,0,1,6,0,14,0.36152,0.131722464,17.32050808,63.55,1.65,139,7.726,-0.5,692.68,1180,7.134,7.35,29,64,4,11,7.12E-06,11,1,0,10,0,0,6,0,14,0.34262,0,0,1.85,0.25,1,1.668,1.17584,665.09,1655,1.799,5.75,1,5,0,1,2.04E-06,1,1,0,0,0,1,0,0,0,0.0189,0.131722464,17.32050808,,,
ZrCu5,0.833333333,0.333333333,0.166666667,0.245098039,6,-0.11716378,0.733351069,0.529169999,3.312178768,0.052497024,-0.328589164,1.328571429,68.16166668,1.805,147.6666667,7.544,1.123798001,1486.141667,3142.833334,8.530833333,14.41666667,30.83333334,60.66666666,4.166666667,9.833333331,8.27E-06,9.833333331,1.166666667,0,8.666666664,0,0.833333333,6,1.333333336,14,0.365816111,0.018465586,2.886751352,91.22,1.9,186,7.726,3.363588,2128,4682,8.933,21,40,64,5,11,1.40E-05,11,2,0,10,0,1,6,8,14,0.387296667,0.110793517,17.32050808,63.55,1.33,140,6.634,0.67584,1357.77,2835,6.52,13.1,29,44,4,4,7.12E-06,4,1,0,2,0,0,6,0,14,0.36152,0,0,27.67,0.57,46,1.092,2.687748,770.23,1847,2.413,7.9,11,20,1,7,6.88E-06,7,1,0,8,0,1,0,8,0,0.025776667,0.110793517,17.32050808,,,
Zr7Cu10,0.588235294,0.088235294,0.245098039,0.254901961,17,-0.159764927,1,0.264525886,1.655719381,0.033053023,-0.206885351,1.328571429,74.94352942,1.665294118,158.9411765,7.276352941,1.782559765,1674.92353,3595.529412,7.939411764,16.35294118,33.52941177,55.76470588,4.411764706,8.117647058,9.95E-06,8.117647058,1.411764706,0,6.705882352,0,0.588235294,6,3.294117648,14,0.372133922,0.04562086,7.131973917,91.22,1.9,186,7.726,3.363588,2128,4682,8.933,21,40,64,5,11,1.40E-05,11,2,0,10,0,1,6,8,14,0.387296667,0.110793517,17.32050808,63.55,1.33,140,6.634,0.67584,1357.77,2835,6.52,13.1,29,44,4,4,7.12E-06,4,1,0,2,0,0,6,0,14,0.36152,0,0,27.67,0.57,46,1.092,2.687748,770.23,1847,2.413,7.9,11,20,1,7,6.88E-06,7,1,0,8,0,1,0,8,0,0.025776667,0.110793517,17.32050808,,,
Zr2Cu,0.333333333,0.166666667,0.254901961,0.333333333,3,-0.136641953,0.855268772,0.319212653,1.998014576,0.046108494,-0.288602106,1.328571429,81.99666668,1.52,170.6666667,6.998,2.467672001,1871.256667,4066.333334,7.324333333,18.36666667,36.33333334,50.66666666,4.666666667,6.333333331,1.17E-05,6.333333331,1.666666667,0,4.666666664,0,0.333333333,6,5.333333336,14,0.378704445,0.073862345,11.54700539,91.22,1.9,186,7.726,3.363588,2128,4682,8.933,21,40,64,5,11,1.40E-05,11,2,0,10,0,1,6,8,14,0.387296667,0.110793517,17.32050808,63.55,1.33,140,6.634,0.67584,1357.77,2835,6.52,13.1,29,44,4,4,7.12E-06,4,1,0,2,0,0,6,0,14,0.36152,0,0,27.67,0.57,46,1.092,2.687748,770.23,1847,2.413,7.9,11,20,1,7,6.88E-06,7,1,0,8,0,1,0,8,0,0.025776667,0.110793517,17.32050808,,,
DyF3,0.25,0.25,0.25,0.75,4,-4.426328826,1,23.60708707,5.333333332,4.426328826,-1,1.696296296,54.87380237,3.29,158.5,14.552,-0.0281275,461.3975,773.7725,2.138772,2.97,23.25,77.5,3,19.75,0.00840625,8.25,2,3.75,0,2.5,0,2.25,10,11.5,0.629134167,0.034259647,0,162.5,3.98,229,17.423,0.09749,1685,2840,8.55,11.1,66,93,6,28,0.011202,12,2,5,0,10,0,6,10,14,0.667,0.137038587,0,18.99840316,1.22,135,5.939,-0.07,53.53,85.03,0.001696,0.26,9,31,2,17,1.90E-05,7,2,0,0,0,0,1,10,4,0.515536667,1.36E-16,0,143.5015968,2.76,94,11.484,0.16749,1631.47,2754.97,8.548304,10.84,57,62,4,11,0.011183,5,0,5,0,10,0,5,0,10,0.151463333,0.137038587,0,,,
DyFe2,0.333333333,0.166666667,0.083333333,0.666666667,3,-0.078374857,1,0.207917773,2.652863188,0.015401317,-0.196508384,1.180412371,91.3933333,1.626666667,205.6666667,7.247666667,0.15783,1769,3036,8.099333333,12.9,39.33333332,47.00000001,4.666666666,14.66666666,1.11E-05,9.333333332,2,0,4.000000002,3.33333333,0,6,5.999999998,10.66666667,0.362858889,0.045679529,0,162.5,1.83,229,7.902,0.188,1811,3134,8.55,13.8,66,55,6,28,1.90E-05,12,2,0,6,10,0,6,10,14,0.515536667,0.137038587,0,55.84,1.22,194,5.939,0.09749,1685,2840,7.874,11.1,26,31,4,8,7.09E-06,8,2,0,0,0,0,6,4,4,0.28652,0,0,106.66,0.61,35,1.963,0.09051,126,294,0.676,2.7,40,24,2,20,1.19E-05,4,0,0,6,10,0,0,6,10,0.229016667,0.137038587,0,,,
DyFe3,0.25,0.25,0.083333333,0.083333333,4,-0.070845233,0.903928067,0.175488541,2.239092327,0.007312022,-0.093295513,1.180412371,82.505,1.6775,202.75,7.41125,0.1653725,1779.5,3060.5,8.043,13.125,36,49,4.5,13,1.01E-05,9,2,0,4.5,2.5,0,6,5.5,11.5,0.343774167,0.034259647,0,162.5,1.83,229,7.902,0.188,1811,3134,8.55,13.8,66,55,6,28,1.90E-05,12,2,0,6,10,0,6,10,14,0.515536667,0.137038587,0,55.84,1.22,194,5.939,0.09749,1685,2840,7.874,11.1,26,31,4,8,7.09E-06,8,2,0,0,0,0,6,4,4,0.28652,0,0,106.66,0.61,35,1.963,0.09051,126,294,0.676,2.7,40,24,2,20,1.19E-05,4,0,0,6,10,0,0,6,10,0.229016667,0.137038587,0,,,
DyFe5,0.166666667,0.333333333,0.083333333,0.166666667,6,-0.048691564,0.621265108,0.026305354,0.335635113,0.001461409,-0.018646395,1.180412371,73.6166667,1.728333333,199.8333333,7.574833333,0.172915,1790,3085,7.986666667,13.35,32.66666668,50.99999999,4.333333334,11.33333334,9.08E-06,8.666666668,2,0,4.999999998,1.66666667,0,6,5.000000002,12.33333333,0.324689445,0.022839765,0,162.5,1.83,229,7.902,0.188,1811,3134,8.55,13.8,66,55,6,28,1.90E-05,12,2,0,6,10,0,6,10,14,0.515536667,0.137038587,0,55.84,1.22,194,5.939,0.09749,1685,2840,7.874,11.1,26,31,4,8,7.09E-06,8,2,0,0,0,0,6,4,4,0.28652,0,0,106.66,0.61,35,1.963,0.09051,126,294,0.676,2.7,40,24,2,20,1.19E-05,4,0,0,6,10,0,0,6,10,0.229016667,0.137038587,0,,,
Dy5Ga3,0.625,0.125,0.125,0.375,8,-0.487631067,0.743267278,0.172062784,0.262265154,0.016130886,-0.024587358,1.22459893,127.708625,1.44125,213.25,5.9615,0.11839475,1166.71625,2703.875,7.56,9.03375,52.875,47.125,5.25,22.375,1.63E-05,8.625,2,0.375,3.75,6.25,0,5.625,6.25,7.75,0.762135417,0.257403605,6.49519053,162.5,1.81,229,5.999,0.153236,1685,2840,8.55,11.1,66,74,6,28,1.90E-05,12,2,1,10,10,0,6,10,14,1.173133333,0.458011969,17.32050808,69.723,1.22,187,5.939,0.09749,302.91,2477,5.91,5.59,31,31,4,13,1.18E-05,3,2,0,0,0,0,5,0,4,0.515536667,0.137038587,0,92.777,0.59,42,0.06,0.055746,1382.09,363,2.64,5.51,35,43,2,15,7.20E-06,9,0,1,10,10,0,1,10,10,0.657596666,0.320973382,17.32050808,,,
